Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Traffic Type,Geo-location Data,Severity Level,Action Taken
53.128.134.24,219.238.167.105,5849,11207,UDP,486,DNS,"Kanpur, Manipur",Medium,Ignored
69.237.110.239,133.40.197.110,29213,27403,TCP,392,HTTP,"Jamnagar, Uttar Pradesh",Low,Blocked
46.20.130.166,80.132.157.252,38335,11953,UDP,178,HTTP,"Sangli-Miraj & Kupwad, Rajasthan",Medium,Ignored
90.84.223.215,218.241.242.119,42581,2747,TCP,368,FTP,"Berhampore, Mizoram",High,Blocked
222.229.235.151,36.224.128.121,11652,28472,TCP,543,FTP,"Bulandshahr, Maharashtra",Low,Ignored
41.82.141.196,110.103.151.30,22413,59587,ICMP,1228,HTTP,"Dibrugarh, Rajasthan",High,Blocked
155.124.123.48,169.184.26.4,31475,53696,ICMP,85,FTP,"Bijapur, Assam",High,Ignored
59.163.53.131,87.225.192.25,24748,19939,TCP,1500,DNS,"Pondicherry, Manipur",High,Ignored
148.92.18.58,92.183.41.1,37267,15823,TCP,172,FTP,"Kozhikode, Jharkhand",Low,Blocked
178.205.211.124,180.57.166.190,16686,37523,UDP,1022,HTTP,"Anantapur, Chhattisgarh",Medium,Blocked
21.28.67.147,86.37.116.43,25548,12146,ICMP,1389,DNS,"Anand, Jharkhand",Medium,Ignored
152.101.75.100,73.223.209.167,59081,29336,TCP,1202,HTTP,"Kolhapur, West Bengal",Medium,Ignored
5.177.76.188,4.71.33.11,39446,46157,UDP,853,DNS,"Bettiah, Assam",Medium,Ignored
104.206.5.69,55.105.189.228,16059,4989,UDP,544,FTP,"Jodhpur, Madhya Pradesh",Low,Logged
102.240.114.72,88.191.251.226,18736,41479,TCP,892,DNS,"Tenali, Mizoram",High,Logged
91.71.180.2,25.200.231.2,37054,39729,TCP,138,FTP,"Rourkela, Manipur",High,Blocked
60.59.230.76,29.130.213.213,17970,62013,TCP,567,FTP,"Ambarnath, Uttarakhand",High,Ignored
96.43.25.88,89.74.153.3,10355,34222,UDP,346,HTTP,"Buxar, Jharkhand",Medium,Logged
195.119.107.204,86.170.46.220,52259,56310,TCP,906,FTP,"Kurnool, Tamil Nadu",Medium,Ignored
171.13.190.22,179.92.203.57,28183,30596,TCP,896,FTP,"Secunderabad, Chhattisgarh",High,Logged
144.119.211.94,73.5.233.62,58173,4129,ICMP,797,DNS,"Motihari, Andhra Pradesh",High,Blocked
45.10.230.98,212.179.106.64,51635,10165,ICMP,1091,DNS,"Bokaro, Odisha",High,Ignored
116.14.132.58,141.197.189.142,52922,36482,TCP,1023,HTTP,"Jalgaon, Gujarat",Medium,Blocked
158.1.138.228,165.2.254.131,36665,64308,ICMP,1358,FTP,"Srikakulam, Maharashtra",Low,Logged
110.115.124.194,192.145.17.218,41842,19488,UDP,1162,HTTP,"Bilaspur, Bihar",Low,Logged
146.228.67.253,75.74.163.101,24131,22976,UDP,681,FTP,"Mau, Arunachal Pradesh",Low,Ignored
149.213.207.185,46.9.179.39,16431,8057,ICMP,375,FTP,"Rewa, Punjab",Medium,Logged
171.225.125.150,11.199.183.81,47260,46906,ICMP,889,FTP,"Chinsurah, Assam",Medium,Logged
136.152.164.102,46.149.36.41,11540,54791,TCP,1127,FTP,"Begusarai, Uttar Pradesh",Low,Logged
191.149.46.28,14.225.236.35,57716,11249,TCP,1129,HTTP,"New Delhi, Meghalaya",Low,Blocked
65.72.206.99,147.10.208.182,51628,62940,TCP,1214,FTP,"Hajipur, Jharkhand",Low,Blocked
46.210.56.78,48.109.26.73,48350,22903,TCP,1180,HTTP,"Ichalkaranji, Sikkim",High,Blocked
148.174.36.197,71.199.82.222,60523,47982,UDP,708,FTP,"Jalgaon, Goa",Medium,Blocked
8.36.217.145,157.236.59.110,32191,41610,UDP,1340,DNS,"Junagadh, Mizoram",Low,Logged
103.197.216.94,211.58.108.237,52590,34875,TCP,1434,FTP,"Ramgarh, Odisha",High,Logged
110.94.199.198,132.174.68.15,21980,35756,TCP,762,HTTP,"Adoni, West Bengal",Medium,Logged
182.34.97.44,58.98.51.198,36379,11220,UDP,1158,DNS,"Guntakal, Goa",Low,Blocked
34.46.85.201,6.131.14.55,42026,16078,UDP,1472,DNS,"Jammu, Mizoram",High,Ignored
44.177.203.103,82.64.74.11,57807,13445,ICMP,330,FTP,"Gopalpur, Manipur",Low,Blocked
110.61.90.87,99.98.160.72,35026,31548,TCP,991,HTTP,"Katni, Meghalaya",Medium,Logged
196.3.39.166,192.139.159.147,39684,3157,UDP,1301,FTP,"Ujjain, Haryana",Medium,Ignored
103.143.17.6,135.43.217.248,51303,49417,ICMP,83,DNS,"Sultan Pur Majra, West Bengal",Low,Blocked
128.158.85.201,1.204.241.249,39418,21874,UDP,279,HTTP,"Jaunpur, Nagaland",Low,Ignored
55.222.134.234,26.143.4.32,53872,12819,ICMP,1291,HTTP,"Guwahati, Uttarakhand",Medium,Logged
91.110.148.195,13.28.211.34,5277,34878,UDP,866,HTTP,"Bally, Andhra Pradesh",Low,Ignored
54.173.18.13,85.19.58.255,34872,43889,UDP,724,DNS,"Singrauli, Telangana",Medium,Logged
53.173.252.176,64.174.134.96,26457,1634,UDP,265,DNS,"Latur, Chhattisgarh",High,Ignored
115.244.228.195,84.73.97.118,13647,38187,ICMP,1350,HTTP,"Nagpur, Bihar",Medium,Ignored
178.174.248.248,210.36.254.235,28426,61633,TCP,678,DNS,"Sambalpur, Tripura",Low,Blocked
66.172.186.145,14.159.36.167,9014,41698,TCP,265,FTP,"Anand, Jharkhand",Low,Ignored
5.57.131.110,111.40.122.221,45620,36568,TCP,645,DNS,"Jalgaon, Mizoram",Medium,Ignored
155.94.19.130,137.149.119.224,1825,11143,UDP,1250,DNS,"Morbi, Karnataka",Low,Blocked
54.203.125.60,163.253.121.24,37738,45566,ICMP,1006,FTP,"Phagwara, Chhattisgarh",Medium,Ignored
142.89.68.1,132.192.137.247,3650,64625,TCP,320,DNS,"Avadi, West Bengal",Medium,Logged
158.202.229.22,76.64.236.19,13222,45378,UDP,527,FTP,"Fatehpur, Punjab",High,Logged
110.97.180.40,154.117.231.200,21724,35542,TCP,1115,FTP,"Hazaribagh, Meghalaya",High,Logged
74.223.155.220,63.168.104.96,42846,42500,TCP,1014,HTTP,"Belgaum, Mizoram",Low,Logged
173.38.163.63,56.255.222.104,11615,22981,ICMP,335,DNS,"Aurangabad, Telangana",Low,Blocked
74.204.136.118,103.117.96.238,65308,53204,ICMP,684,DNS,"Unnao, Meghalaya",Low,Blocked
99.161.145.245,21.1.190.166,55520,47076,ICMP,924,HTTP,"Ramagundam, Manipur",Medium,Blocked
170.30.186.57,117.2.11.68,18253,47397,UDP,1136,FTP,"Thiruvananthapuram, Rajasthan",Medium,Logged
31.11.226.41,222.48.98.44,4239,46575,TCP,356,FTP,"Nanded, Odisha",High,Logged
192.0.177.92,205.42.171.211,54325,52297,TCP,730,HTTP,"Hosur, West Bengal",High,Logged
53.22.3.25,195.230.88.165,43466,55425,ICMP,1177,DNS,"Kumbakonam, Punjab",Medium,Logged
131.63.189.66,199.42.184.29,44985,13587,TCP,278,FTP,"Shivpuri, Karnataka",High,Logged
8.222.54.35,213.23.96.112,51248,20534,TCP,266,FTP,"Avadi, Mizoram",High,Blocked
126.143.246.40,9.222.54.204,63552,42975,UDP,387,HTTP,"Jodhpur, Bihar",Low,Logged
75.6.224.186,135.8.195.226,50272,61713,ICMP,1134,DNS,"Ambala, West Bengal",Low,Ignored
135.35.114.228,210.59.84.143,11500,55887,TCP,850,DNS,"Coimbatore, Jharkhand",High,Blocked
30.120.174.183,86.75.1.39,39602,10747,UDP,107,DNS,"Jamnagar, Mizoram",Low,Ignored
116.11.164.184,50.78.24.3,62940,22508,ICMP,856,FTP,"Parbhani, Jharkhand",High,Blocked
158.251.186.124,174.116.224.255,30209,12316,ICMP,1013,DNS,"Nandyal, Uttarakhand",High,Blocked
34.51.240.213,221.91.212.51,13718,10157,TCP,663,HTTP,"Warangal, Assam",Low,Logged
2.26.35.187,39.95.0.239,59851,38399,TCP,388,HTTP,"Mangalore, Tamil Nadu",High,Blocked
66.192.223.117,2.204.175.98,19465,57544,UDP,962,FTP,"Chapra, Rajasthan",Low,Ignored
184.149.103.192,81.212.82.108,30986,3007,UDP,1411,HTTP,"Sirsa, Chhattisgarh",High,Blocked
191.7.254.33,148.46.183.0,46543,34065,TCP,1057,HTTP,"Sirsa, Gujarat",Medium,Blocked
63.211.210.154,119.126.131.43,52661,18195,ICMP,1302,HTTP,"Sambalpur, Punjab",Low,Blocked
45.48.255.94,61.30.201.189,4458,57060,ICMP,1392,FTP,"Ahmedabad, West Bengal",High,Ignored
59.9.100.38,75.93.129.174,1949,25357,UDP,298,HTTP,"Bhilai, Maharashtra",High,Logged
172.234.126.245,200.182.9.3,22059,2333,TCP,541,HTTP,"Sri Ganganagar, Tamil Nadu",High,Blocked
15.211.103.169,210.16.203.119,4471,23326,TCP,476,DNS,"Belgaum, Uttar Pradesh",Low,Blocked
128.6.105.90,70.161.136.79,31111,12207,TCP,713,DNS,"Rajkot, Uttarakhand",Low,Blocked
22.35.52.98,33.204.204.122,54597,26789,ICMP,1444,HTTP,"Guwahati, Kerala",Low,Ignored
108.50.129.173,220.228.8.38,21759,19024,ICMP,213,FTP,"Bareilly, Himachal Pradesh",Medium,Blocked
2.100.252.52,82.6.71.9,56061,25312,ICMP,465,FTP,"Malegaon, Bihar",Low,Blocked
22.11.37.166,164.221.71.116,51316,18240,TCP,334,DNS,"Sambhal, Madhya Pradesh",High,Ignored
92.172.74.116,206.217.84.201,20599,13043,ICMP,614,HTTP,"Latur, Andhra Pradesh",Medium,Ignored
68.28.191.131,2.51.72.183,13179,63882,TCP,761,FTP,"Coimbatore, Uttar Pradesh",Medium,Blocked
91.161.44.218,164.254.28.57,45644,25802,UDP,168,FTP,"Rampur, Chhattisgarh",High,Logged
189.142.232.229,21.65.129.227,6280,51396,ICMP,401,HTTP,"Mau, Meghalaya",High,Blocked
53.87.106.250,66.161.165.13,52652,39362,ICMP,285,HTTP,"Avadi, Assam",Medium,Logged
16.1.0.39,78.191.203.136,1172,61867,ICMP,418,DNS,"Durg, Mizoram",Low,Blocked
6.13.61.212,133.168.77.229,50534,65213,ICMP,1108,DNS,"Purnia, Haryana",High,Ignored
96.36.239.244,195.66.127.213,25224,40409,TCP,1233,HTTP,"Rajkot, Arunachal Pradesh",Medium,Ignored
167.107.162.4,146.55.37.43,48061,18353,TCP,1005,HTTP,"Malda, Haryana",High,Ignored
96.205.254.175,202.173.216.2,59995,26150,ICMP,643,FTP,"Gopalpur, Arunachal Pradesh",Medium,Logged
12.149.228.79,154.170.111.12,43819,31791,UDP,362,DNS,"Ludhiana, Gujarat",Medium,Logged
186.190.224.132,148.123.232.133,6122,15739,TCP,362,DNS,"New Delhi, Sikkim",Low,Blocked
197.129.249.171,146.158.129.225,28180,37086,TCP,1082,HTTP,"Narasaraopet, Mizoram",High,Logged
208.178.216.76,147.223.158.237,33391,47358,TCP,284,HTTP,"Shivpuri, Rajasthan",Low,Ignored
70.126.64.58,54.18.22.178,22850,17520,UDP,464,DNS,"Coimbatore, Tripura",Medium,Logged
55.6.202.138,190.183.171.128,27626,16754,TCP,320,DNS,"Panipat, Nagaland",High,Blocked
24.244.14.73,51.37.78.125,10506,8875,ICMP,770,HTTP,"Morbi, Chhattisgarh",High,Blocked
26.5.253.54,112.196.157.62,50092,40121,UDP,1105,FTP,"Katni, Arunachal Pradesh",High,Logged
160.72.72.174,178.94.157.14,24856,60834,UDP,573,FTP,"Danapur, Arunachal Pradesh",High,Logged
105.51.74.218,25.230.208.76,9538,31191,UDP,1464,DNS,"Unnao, Uttar Pradesh",High,Blocked
141.140.138.142,34.142.139.1,63594,58311,ICMP,358,HTTP,"Dhanbad, Mizoram",Low,Ignored
147.87.157.115,95.97.88.231,33614,12167,TCP,857,FTP,"Kota, Goa",High,Blocked
68.192.207.48,193.86.95.132,17571,11926,UDP,1056,DNS,"Guna, West Bengal",High,Ignored
157.173.180.153,73.185.178.27,60569,3524,TCP,1170,DNS,"Alwar, Himachal Pradesh",High,Blocked
113.32.107.235,56.238.113.104,61491,2334,TCP,409,HTTP,"Parbhani, Gujarat",High,Ignored
158.174.32.101,36.174.243.142,22049,30830,TCP,909,HTTP,"Adoni, Kerala",High,Ignored
70.127.204.67,175.200.85.28,4220,10182,UDP,197,DNS,"Sultan Pur Majra, Telangana",Medium,Logged
36.0.246.205,60.220.179.231,6890,43064,ICMP,171,HTTP,"Jhansi, Kerala",Low,Ignored
196.244.45.24,156.130.227.59,26298,58152,TCP,1481,FTP,"Agra, Chhattisgarh",Low,Ignored
177.60.180.146,23.187.117.155,40786,24716,ICMP,651,FTP,"Kolkata, Uttarakhand",High,Logged
4.67.174.47,1.19.159.139,23769,65532,ICMP,1193,HTTP,"Nizamabad, Jharkhand",Low,Logged
88.192.109.166,163.140.44.233,26335,31992,ICMP,979,DNS,"Jamshedpur, Karnataka",Medium,Ignored
171.252.186.243,112.171.107.57,36193,59314,UDP,1134,FTP,"Morbi, Karnataka",Medium,Logged
84.178.156.135,1.239.99.1,31816,9584,TCP,1082,HTTP,"Raebareli, Rajasthan",Medium,Blocked
62.166.215.182,195.177.241.163,13893,47138,TCP,194,HTTP,"Vasai-Virar, Jharkhand",Medium,Ignored
75.92.122.32,3.104.118.0,34964,43966,TCP,443,HTTP,"Jaunpur, Assam",High,Ignored
123.120.7.233,167.11.4.201,43011,65167,TCP,1379,FTP,"Rajkot, Chhattisgarh",Low,Logged
61.85.191.88,139.116.120.209,42398,48861,ICMP,942,DNS,"Ongole, Meghalaya",High,Ignored
130.146.24.25,171.240.32.208,51742,54648,TCP,1131,HTTP,"Jalna, Sikkim",Low,Logged
215.118.149.180,64.102.208.82,57705,48737,ICMP,947,DNS,"Akola, Punjab",Low,Ignored
18.50.240.6,211.118.238.123,43375,4458,UDP,391,DNS,"Malda, Tamil Nadu",Low,Logged
218.8.62.171,165.65.5.137,32741,15761,TCP,502,DNS,"Coimbatore, Bihar",High,Ignored
190.100.174.142,53.34.244.216,28582,62477,ICMP,1366,HTTP,"Mira-Bhayandar, Arunachal Pradesh",High,Blocked
59.29.242.82,156.81.173.79,45797,15892,TCP,787,FTP,"Gandhinagar, Andhra Pradesh",High,Blocked
132.217.173.134,20.45.14.240,26771,49946,TCP,1374,FTP,"Muzaffarnagar, Nagaland",Medium,Blocked
168.148.143.55,199.145.239.174,15338,54865,UDP,378,DNS,"Pudukkottai, Gujarat",High,Ignored
56.229.97.211,213.201.183.156,59727,9477,ICMP,1290,DNS,"Gandhidham, Nagaland",Low,Blocked
60.187.209.153,107.40.181.110,29834,24427,UDP,1051,HTTP,"Bangalore, Uttarakhand",Medium,Logged
154.76.182.169,156.135.185.111,12743,16353,ICMP,1457,HTTP,"Nagercoil, Maharashtra",Low,Blocked
33.198.42.60,140.108.195.200,62179,30319,UDP,472,FTP,"Solapur, Haryana",Medium,Logged
96.164.229.42,41.204.157.126,23916,14772,ICMP,373,DNS,"Vadodara, Rajasthan",High,Ignored
170.156.230.83,73.71.8.131,51150,61682,TCP,398,DNS,"Patna, West Bengal",Medium,Blocked
39.14.204.12,149.117.50.107,22590,22860,TCP,712,FTP,"Dhanbad, Sikkim",Medium,Blocked
116.89.180.147,34.196.156.187,21098,20907,TCP,1219,FTP,"Bikaner, Jharkhand",Low,Blocked
211.247.57.13,37.195.206.78,50559,63821,TCP,1469,HTTP,"Kakinada, Odisha",Medium,Ignored
116.99.121.218,94.191.236.251,5138,25834,TCP,79,DNS,"Jalandhar, Himachal Pradesh",Low,Ignored
187.225.1.147,83.126.191.83,31807,20761,UDP,890,HTTP,"Rewa, Jharkhand",Low,Logged
157.7.147.149,108.87.227.100,7680,31031,TCP,1313,FTP,"Malda, Telangana",High,Logged
29.199.150.56,157.109.41.76,39920,35728,UDP,339,DNS,"Anantapuram, Andhra Pradesh",Medium,Ignored
108.72.122.198,92.126.156.118,22678,19563,UDP,1373,DNS,"Kolkata, Rajasthan",High,Blocked
212.6.94.246,220.29.40.47,4995,16184,ICMP,779,HTTP,"Tezpur, Chhattisgarh",Medium,Blocked
119.207.183.70,182.169.29.136,46707,40857,UDP,1227,FTP,"Nagaon, Assam",Medium,Blocked
209.158.91.217,197.182.120.194,40076,46764,ICMP,137,HTTP,"Bokaro, Karnataka",Medium,Blocked
214.1.122.83,9.10.229.47,17678,6184,TCP,201,HTTP,"Salem, Bihar",High,Logged
146.131.167.236,168.50.17.89,36378,7342,TCP,885,FTP,"Davanagere, Madhya Pradesh",Low,Blocked
38.252.212.89,82.111.172.38,52881,43582,ICMP,243,DNS,"Phusro, Himachal Pradesh",High,Ignored
11.167.253.49,12.12.244.207,54250,15770,ICMP,374,FTP,"Dharmavaram, Madhya Pradesh",High,Logged
15.233.71.168,15.191.237.25,9727,22474,UDP,328,FTP,"Bhalswa Jahangir Pur, Telangana",Low,Logged
188.169.140.212,6.14.8.185,5006,36213,TCP,836,DNS,"Bhiwani, Sikkim",High,Blocked
131.67.236.4,206.136.61.124,49482,38793,TCP,221,DNS,"Rewa, Manipur",High,Logged
190.49.207.216,181.240.241.127,17953,25335,ICMP,154,HTTP,"Gulbarga, Himachal Pradesh",Medium,Logged
63.105.183.45,44.208.99.244,58282,61018,TCP,92,HTTP,"Dehradun, Uttarakhand",Medium,Blocked
7.93.22.184,217.44.205.206,57095,47939,ICMP,544,DNS,"Anand, Maharashtra",Medium,Ignored
21.184.65.254,57.4.90.102,38507,4041,UDP,659,DNS,"Yamunanagar, Chhattisgarh",High,Ignored
75.108.190.20,57.189.179.166,7701,40691,TCP,567,FTP,"Tadipatri, Karnataka",High,Blocked
150.72.247.81,159.126.44.251,7496,23253,TCP,155,FTP,"Tadipatri, Himachal Pradesh",High,Ignored
7.231.84.90,141.14.113.150,6799,53659,TCP,686,DNS,"Bikaner, Sikkim",Medium,Blocked
35.27.167.15,32.252.114.241,27296,57583,ICMP,586,DNS,"Nadiad, Goa",High,Blocked
136.185.66.102,122.84.98.102,9098,12261,ICMP,1047,HTTP,"Udupi, Meghalaya",Low,Blocked
174.55.59.65,78.203.115.234,62420,7721,UDP,1107,DNS,"Pondicherry, Sikkim",High,Ignored
63.126.227.111,147.248.74.143,31665,43276,TCP,710,FTP,"Kakinada, Rajasthan",Medium,Ignored
197.48.172.36,185.163.204.98,30282,4910,ICMP,592,HTTP,"Sirsa, Gujarat",Low,Blocked
175.238.22.216,55.115.216.189,52658,1056,UDP,1242,DNS,"Farrukhabad, Nagaland",High,Logged
131.200.10.95,204.20.195.156,51015,10323,UDP,253,FTP,"Asansol, Goa",High,Blocked
131.172.117.76,77.27.79.202,46292,65098,UDP,842,HTTP,"Hospet, Meghalaya",High,Blocked
36.17.254.23,169.46.245.127,22536,52796,UDP,977,FTP,"Meerut, Maharashtra",Medium,Blocked
167.58.162.211,48.46.95.178,8363,51588,ICMP,1137,FTP,"Ghaziabad, Uttarakhand",High,Ignored
215.62.67.163,18.234.242.149,26460,37094,UDP,229,DNS,"Haridwar, Maharashtra",High,Ignored
169.199.225.161,73.6.246.115,23779,55072,UDP,1246,FTP,"Pudukkottai, Uttarakhand",High,Logged
82.69.37.105,120.224.63.157,34813,34090,UDP,408,FTP,"Aurangabad, Uttar Pradesh",High,Ignored
147.235.8.120,42.145.81.76,24885,7495,TCP,1137,FTP,"Amritsar, Haryana",High,Logged
166.178.203.19,145.84.181.165,9753,59231,ICMP,1065,FTP,"Solapur, Madhya Pradesh",Low,Logged
56.206.195.58,144.245.54.6,53919,51978,ICMP,430,DNS,"Kadapa, Mizoram",Medium,Ignored
126.131.157.114,133.167.142.239,31428,46869,UDP,84,FTP,"Yamunanagar, Tripura",Medium,Logged
130.159.61.44,145.123.161.249,38370,54285,TCP,618,HTTP,"Guna, Goa",Medium,Blocked
77.84.171.222,119.242.96.60,27485,53968,TCP,1224,DNS,"Pallavaram, Tripura",Low,Logged
205.161.219.222,160.96.216.62,5826,37099,TCP,679,HTTP,"Silchar, Himachal Pradesh",High,Logged
131.4.161.227,59.140.240.251,59087,28161,TCP,1278,FTP,"Hazaribagh, Punjab",Medium,Blocked
137.176.156.107,206.92.218.129,24719,35334,TCP,1021,HTTP,"Adoni, Haryana",Medium,Ignored
214.63.87.44,212.27.234.131,10001,52854,ICMP,739,HTTP,"Chandrapur, Odisha",Medium,Blocked
40.205.211.218,176.218.205.164,52775,30837,UDP,448,DNS,"Raebareli, Punjab",High,Blocked
174.239.192.37,216.225.9.249,30136,35962,TCP,247,HTTP,"Karnal, Meghalaya",High,Ignored
139.222.57.173,18.124.65.185,43658,53650,TCP,1415,FTP,"Gaya, Uttar Pradesh",High,Logged
108.109.225.179,146.15.249.191,41825,4804,TCP,276,HTTP,"Thiruvananthapuram, Sikkim",High,Blocked
184.6.159.119,110.155.236.105,8669,48174,UDP,586,FTP,"Pudukkottai, Gujarat",Medium,Blocked
167.95.28.88,129.119.109.159,48076,40830,ICMP,285,DNS,"Siwan, Assam",High,Ignored
14.145.222.225,134.73.64.86,46644,36983,TCP,1112,HTTP,"Srinagar, Maharashtra",Low,Logged
128.59.71.59,137.94.224.172,10970,8513,TCP,955,DNS,"Dindigul, Jharkhand",Low,Logged
95.210.243.24,48.88.50.225,16622,7069,ICMP,1443,DNS,"Moradabad, Nagaland",Low,Logged
184.215.138.116,132.173.84.37,12102,43155,UDP,612,DNS,"Khandwa, Uttarakhand",Low,Ignored
171.144.129.47,51.52.82.122,2323,2574,ICMP,529,FTP,"Maheshtala, Rajasthan",Low,Blocked
63.142.112.84,209.233.9.185,40692,2570,TCP,854,FTP,"Kolhapur, West Bengal",High,Ignored
97.12.63.104,119.13.250.74,36248,39427,ICMP,1410,FTP,"Morbi, Maharashtra",Low,Logged
179.125.235.46,218.119.100.22,38928,17424,UDP,1354,HTTP,"Kishanganj, Odisha",High,Logged
144.150.229.101,134.76.129.167,44282,16739,UDP,1001,HTTP,"Danapur, Jharkhand",Low,Blocked
75.196.49.135,4.9.66.124,24295,15955,ICMP,1322,DNS,"Pune, Maharashtra",Medium,Logged
94.128.51.218,200.247.238.179,5215,29752,ICMP,1100,FTP,"Ahmednagar, Telangana",High,Logged
19.122.6.23,197.114.36.113,14557,12018,TCP,915,FTP,"Jabalpur, Maharashtra",High,Logged
202.233.220.10,102.23.222.187,17834,47231,UDP,1310,FTP,"Kavali, Telangana",High,Logged
221.150.250.243,74.178.161.65,46900,32894,UDP,756,FTP,"Buxar, Himachal Pradesh",High,Blocked
193.106.33.49,14.102.146.31,57754,13390,TCP,488,FTP,"Rourkela, Uttar Pradesh",Medium,Blocked
143.148.243.186,182.42.113.199,35613,5864,ICMP,147,HTTP,"Ludhiana, Andhra Pradesh",High,Blocked
123.97.183.87,108.140.59.47,22315,13100,UDP,818,HTTP,"Mango, Madhya Pradesh",Medium,Ignored
80.100.195.10,187.216.248.44,53360,16053,UDP,802,HTTP,"Panihati, Maharashtra",Low,Ignored
165.207.97.162,12.219.2.36,43777,4817,ICMP,1420,DNS,"Amaravati, West Bengal",Medium,Logged
69.248.240.211,24.224.251.101,61198,6644,TCP,689,FTP,"Karawal Nagar, Meghalaya",High,Logged
108.6.76.167,94.183.209.51,23473,18444,TCP,334,HTTP,"Loni, West Bengal",High,Ignored
137.197.132.177,176.184.146.35,37880,32678,ICMP,739,FTP,"Visakhapatnam, Uttar Pradesh",Medium,Ignored
14.119.174.100,94.72.10.61,17267,47957,TCP,688,HTTP,"Bijapur, Goa",Low,Logged
66.254.205.71,69.160.154.93,17358,9000,ICMP,811,DNS,"Mau, Uttar Pradesh",Low,Ignored
211.226.205.197,196.66.181.93,41991,6720,TCP,1485,HTTP,"Tenali, Tamil Nadu",High,Ignored
54.176.232.213,29.34.39.138,38374,59400,ICMP,1363,DNS,"Ramgarh, Uttar Pradesh",Low,Ignored
16.14.68.160,218.59.105.166,25746,34097,TCP,162,FTP,"Miryalaguda, Kerala",Low,Blocked
118.13.159.167,150.100.166.112,65271,39294,TCP,232,FTP,"Gurgaon, Manipur",High,Logged
166.228.113.12,180.34.110.83,58644,13760,ICMP,1484,FTP,"Tadipatri, Nagaland",Low,Blocked
124.186.217.219,158.176.141.78,22403,27498,ICMP,701,DNS,"Sasaram, Uttarakhand",High,Ignored
43.191.127.13,179.137.15.194,59290,39824,TCP,892,DNS,"Berhampur, Tripura",Low,Blocked
94.152.107.84,41.224.1.186,15559,58503,TCP,498,HTTP,"Bokaro, Jharkhand",High,Ignored
60.229.156.4,99.39.94.249,59039,18787,TCP,83,HTTP,"Guna, Uttar Pradesh",Medium,Logged
61.23.63.246,144.124.59.5,25029,51437,UDP,515,FTP,"Allahabad, Gujarat",Low,Blocked
196.3.163.85,131.100.231.185,50010,5115,ICMP,122,FTP,"Satna, Sikkim",Medium,Blocked
154.25.180.29,161.245.125.117,34753,32609,ICMP,789,FTP,"Panchkula, Andhra Pradesh",Medium,Ignored
105.62.154.69,196.243.39.145,13137,58791,TCP,802,DNS,"Ranchi, Tripura",Medium,Ignored
53.48.139.254,87.244.248.94,39213,11529,UDP,218,DNS,"Purnia, Telangana",Low,Ignored
217.37.236.70,214.50.171.248,14748,57650,ICMP,957,DNS,"Faridabad, Maharashtra",Low,Logged
218.123.56.115,117.148.167.182,59022,6373,UDP,1151,DNS,"Mathura, Maharashtra",Low,Blocked
19.214.204.12,192.91.217.114,58896,65050,UDP,1446,HTTP,"Jamnagar, Manipur",Medium,Blocked
198.151.75.238,131.216.251.73,65034,39955,UDP,241,HTTP,"Kottayam, Chhattisgarh",Low,Blocked
219.126.10.174,68.126.141.131,21621,46432,TCP,1377,FTP,"Panipat, Telangana",Low,Blocked
33.250.245.114,7.83.134.79,7909,25870,UDP,294,HTTP,"Bikaner, Mizoram",High,Logged
159.134.246.111,114.108.42.142,14654,12117,UDP,410,HTTP,"Nashik, Nagaland",Low,Logged
191.139.38.246,171.171.168.93,21232,13921,ICMP,827,FTP,"Dharmavaram, Rajasthan",Medium,Logged
68.5.106.131,12.135.142.152,65067,10706,TCP,490,HTTP,"Ambala, Tamil Nadu",Medium,Logged
94.165.200.252,205.71.159.93,28960,25419,ICMP,636,HTTP,"Raichur, Nagaland",High,Ignored
108.17.137.201,120.27.70.86,16397,33755,ICMP,1312,HTTP,"Kadapa, Maharashtra",Medium,Ignored
199.128.64.102,146.98.164.155,15292,23107,ICMP,1303,HTTP,"Thrissur, Manipur",High,Ignored
152.146.253.55,79.224.31.218,47280,65238,TCP,1394,HTTP,"Durgapur, Haryana",Medium,Blocked
50.187.197.51,222.189.30.213,15987,26543,TCP,1219,DNS,"Durgapur, Manipur",Low,Logged
41.175.198.138,213.245.196.86,31483,43585,ICMP,906,FTP,"Giridih, Rajasthan",High,Blocked
118.36.151.41,58.1.196.133,8080,27324,ICMP,458,DNS,"Siliguri, Assam",High,Logged
219.161.128.43,27.66.139.254,45559,6964,ICMP,308,FTP,"Malegaon, Chhattisgarh",Medium,Logged
43.66.26.61,41.66.214.131,57931,48655,UDP,1467,HTTP,"Srinagar, Gujarat",Medium,Blocked
222.236.241.101,36.105.65.159,41303,17749,TCP,204,HTTP,"Aurangabad, Uttarakhand",Medium,Ignored
120.95.104.119,176.114.213.225,50911,37743,ICMP,721,HTTP,"Bhagalpur, Mizoram",Medium,Ignored
119.71.181.234,122.169.225.193,53242,54764,ICMP,1083,FTP,"Surendranagar Dudhrej, Rajasthan",Medium,Ignored
